2024-10-12 16:53:11,753 - INFO - Epoch 13/50, Batch 1200/4400, Loss: 0.1008
2024-10-12 16:53:21,725 - INFO - Epoch 13/50, Batch 1300/4400, Loss: 0.1018
2024-10-12 16:53:31,552 - INFO - Epoch 13/50, Batch 1400/4400, Loss: 0.1025
2024-10-12 16:53:41,556 - INFO - Epoch 13/50, Batch 1500/4400, Loss: 0.1046
2024-10-12 16:53:51,527 - INFO - Epoch 13/50, Batch 1600/4400, Loss: 0.1019
2024-10-12 16:54:01,540 - INFO - Epoch 13/50, Batch 1700/4400, Loss: 0.1040
2024-10-12 16:54:11,570 - INFO - Epoch 13/50, Batch 1800/4400, Loss: 0.1016
2024-10-12 16:54:21,441 - INFO - Epoch 13/50, Batch 1900/4400, Loss: 0.0993
2024-10-12 16:54:31,441 - INFO - Epoch 13/50, Batch 2000/4400, Loss: 0.1024
2024-10-12 16:54:41,435 - INFO - Epoch 13/50, Batch 2100/4400, Loss: 0.1077
2024-10-12 16:54:51,401 - INFO - Epoch 13/50, Batch 2200/4400, Loss: 0.1021
2024-10-12 16:55:01,405 - INFO - Epoch 13/50, Batch 2300/4400, Loss: 0.1001
2024-10-12 16:55:11,258 - INFO - Epoch 13/50, Batch 2400/4400, Loss: 0.1047
2024-10-12 16:55:21,218 - INFO - Epoch 13/50, Batch 2500/4400, Loss: 0.1025
2024-10-12 16:55:31,257 - INFO - Epoch 13/50, Batch 2600/4400, Loss: 0.0940
2024-10-12 16:55:41,229 - INFO - Epoch 13/50, Batch 2700/4400, Loss: 0.1046
2024-10-12 16:55:51,177 - INFO - Epoch 13/50, Batch 2800/4400, Loss: 0.1043
2024-10-12 16:56:01,043 - INFO - Epoch 13/50, Batch 2900/4400, Loss: 0.1005
2024-10-12 16:56:11,050 - INFO - Epoch 13/50, Batch 3000/4400, Loss: 0.1063
2024-10-12 16:56:21,013 - INFO - Epoch 13/50, Batch 3100/4400, Loss: 0.1064
2024-10-12 16:56:30,997 - INFO - Epoch 13/50, Batch 3200/4400, Loss: 0.0996
2024-10-12 16:56:41,129 - INFO - Epoch 13/50, Batch 3300/4400, Loss: 0.0999
2024-10-12 16:56:51,002 - INFO - Epoch 13/50, Batch 3400/4400, Loss: 0.1097
2024-10-12 16:57:00,976 - INFO - Epoch 13/50, Batch 3500/4400, Loss: 0.1045
2024-10-12 16:57:10,983 - INFO - Epoch 13/50, Batch 3600/4400, Loss: 0.1032
2024-10-12 16:57:20,959 - INFO - Epoch 13/50, Batch 3700/4400, Loss: 0.1057
2024-10-12 16:57:31,049 - INFO - Epoch 13/50, Batch 3800/4400, Loss: 0.1050
2024-10-12 16:57:40,898 - INFO - Epoch 13/50, Batch 3900/4400, Loss: 0.1050
2024-10-12 16:57:50,883 - INFO - Epoch 13/50, Batch 4000/4400, Loss: 0.1015
2024-10-12 16:58:00,921 - INFO - Epoch 13/50, Batch 4100/4400, Loss: 0.1015
2024-10-12 16:58:10,909 - INFO - Epoch 13/50, Batch 4200/4400, Loss: 0.1013
2024-10-12 16:58:20,897 - INFO - Epoch 13/50, Batch 4300/4400, Loss: 0.1090
2024-10-12 16:58:41,132 - INFO - Validation samples processed: 102275
2024-10-12 16:58:41,136 - INFO - Epoch 13/50, Train Loss: 0.1021, Val Loss: 0.1033, Hit Ratio: 0.0000, NDCG: 0.0000, Time: 448.91s
2024-10-12 16:58:42,983 - INFO - Epoch 14/50, Batch 0/4400, Loss: 0.0982
2024-10-12 16:58:52,187 - INFO - Epoch 14/50, Batch 100/4400, Loss: 0.0985
2024-10-12 16:59:01,371 - INFO - Epoch 14/50, Batch 200/4400, Loss: 0.0937
2024-10-12 16:59:10,554 - INFO - Epoch 14/50, Batch 300/4400, Loss: 0.0957
2024-10-12 16:59:19,610 - INFO - Epoch 14/50, Batch 400/4400, Loss: 0.1025
2024-10-12 16:59:28,833 - INFO - Epoch 14/50, Batch 500/4400, Loss: 0.1058
2024-10-12 16:59:38,037 - INFO - Epoch 14/50, Batch 600/4400, Loss: 0.0936
2024-10-12 16:59:47,189 - INFO - Epoch 14/50, Batch 700/4400, Loss: 0.1054
2024-10-12 16:59:56,381 - INFO - Epoch 14/50, Batch 800/4400, Loss: 0.1023
2024-10-12 17:00:05,928 - INFO - Epoch 14/50, Batch 900/4400, Loss: 0.1007
2024-10-12 17:00:15,920 - INFO - Epoch 14/50, Batch 1000/4400, Loss: 0.0974
2024-10-12 17:00:25,947 - INFO - Epoch 14/50, Batch 1100/4400, Loss: 0.1030
2024-10-12 17:00:35,940 - INFO - Epoch 14/50, Batch 1200/4400, Loss: 0.1037
2024-10-12 17:00:46,028 - INFO - Epoch 14/50, Batch 1300/4400, Loss: 0.0955
2024-10-12 17:00:56,011 - INFO - Epoch 14/50, Batch 1400/4400, Loss: 0.1040
2024-10-12 17:01:06,128 - INFO - Epoch 14/50, Batch 1500/4400, Loss: 0.1027
2024-10-12 17:01:16,247 - INFO - Epoch 14/50, Batch 1600/4400, Loss: 0.0992
2024-10-12 17:01:26,342 - INFO - Epoch 14/50, Batch 1700/4400, Loss: 0.1063
2024-10-12 17:01:36,554 - INFO - Epoch 14/50, Batch 1800/4400, Loss: 0.1054
2024-10-12 17:01:47,168 - INFO - Epoch 14/50, Batch 1900/4400, Loss: 0.1018
2024-10-12 17:01:57,309 - INFO - Epoch 14/50, Batch 2000/4400, Loss: 0.1032
2024-10-12 17:02:07,342 - INFO - Epoch 14/50, Batch 2100/4400, Loss: 0.1048
2024-10-12 17:02:17,344 - INFO - Epoch 14/50, Batch 2200/4400, Loss: 0.1036
2024-10-12 17:02:27,389 - INFO - Epoch 14/50, Batch 2300/4400, Loss: 0.0992
2024-10-12 17:02:37,255 - INFO - Epoch 14/50, Batch 2400/4400, Loss: 0.1000
2024-10-12 17:02:47,241 - INFO - Epoch 14/50, Batch 2500/4400, Loss: 0.0994
2024-10-12 17:02:57,658 - INFO - Epoch 14/50, Batch 2600/4400, Loss: 0.1064
2024-10-12 17:03:08,045 - INFO - Epoch 14/50, Batch 2700/4400, Loss: 0.0986
2024-10-12 17:03:18,085 - INFO - Epoch 14/50, Batch 2800/4400, Loss: 0.1036
2024-10-12 17:03:27,986 - INFO - Epoch 14/50, Batch 2900/4400, Loss: 0.1007
2024-10-12 17:03:38,008 - INFO - Epoch 14/50, Batch 3000/4400, Loss: 0.0992
2024-10-12 17:03:48,059 - INFO - Epoch 14/50, Batch 3100/4400, Loss: 0.1020
2024-10-12 17:03:58,165 - INFO - Epoch 14/50, Batch 3200/4400, Loss: 0.1011
2024-10-12 17:04:08,205 - INFO - Epoch 14/50, Batch 3300/4400, Loss: 0.1043
2024-10-12 17:04:18,190 - INFO - Epoch 14/50, Batch 3400/4400, Loss: 0.1095
2024-10-12 17:04:28,058 - INFO - Epoch 14/50, Batch 3500/4400, Loss: 0.0979
2024-10-12 17:04:38,074 - INFO - Epoch 14/50, Batch 3600/4400, Loss: 0.1045
2024-10-12 17:04:48,086 - INFO - Epoch 14/50, Batch 3700/4400, Loss: 0.1027
2024-10-12 17:04:58,118 - INFO - Epoch 14/50, Batch 3800/4400, Loss: 0.1035
2024-10-12 17:05:08,129 - INFO - Epoch 14/50, Batch 3900/4400, Loss: 0.0999
2024-10-12 17:05:17,978 - INFO - Epoch 14/50, Batch 4000/4400, Loss: 0.1100
2024-10-12 17:05:27,985 - INFO - Epoch 14/50, Batch 4100/4400, Loss: 0.1039
2024-10-12 17:05:37,967 - INFO - Epoch 14/50, Batch 4200/4400, Loss: 0.1060
2024-10-12 17:05:49,421 - INFO - Epoch 14/50, Batch 4300/4400, Loss: 0.1061
2024-10-12 17:06:09,065 - INFO - Validation samples processed: 102275
2024-10-12 17:06:09,069 - INFO - Epoch 14/50, Train Loss: 0.1016, Val Loss: 0.1028, Hit Ratio: 0.0000, NDCG: 0.0000, Time: 447.74s
2024-10-12 17:06:10,902 - INFO - Epoch 15/50, Batch 0/4400, Loss: 0.0953
2024-10-12 17:06:20,266 - INFO - Epoch 15/50, Batch 100/4400, Loss: 0.0993
